Cluster,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
M4,GO:1903729,regulation of plasma membrane organization,2/58,17/18805,0.11764705882352941,38.14401622718053,8.52209308642758,0.0012342125374838616,0.03288294832010574,0.026911401193257134,6281/51100,2
M4,GO:0048645,animal organ formation,3/58,69/18805,0.043478260869565216,14.096701649175412,6.062074495101307,0.0012626557475635654,0.03305056798885684,0.027048581111241664,652/2013/5460,3
M4,GO:0003128,heart field specification,2/58,18/18805,0.1111111111111111,36.024904214559385,8.269090013242568,0.0013857409383257772,0.035646991034173445,0.02917349343843742,652/5460,2
M4,GO:0055003,cardiac myofibril assembly,2/58,19/18805,0.10526315789473684,34.12885662431942,8.035988695958286,0.001545704531959233,0.039087985791240266,0.03198960315919197,70/8048,2
M4,GO:0007009,plasma membrane organization,4/58,173/18805,0.023121387283236993,7.496511859677097,4.774707566316754,0.0019936741336881864,0.04876330831906187,0.03990788602378423,8048/2013/6281/51100,4
M4,GO:0051250,negative regulation of lymphocyte activation,4/58,173/18805,0.023121387283236993,7.496511859677097,4.774707566316754,0.0019936741336881864,0.04876330831906187,0.03990788602378423,652/51083/3149/3398,4
M4,GO:0001759,organ induction,2/58,22/18805,0.09090909090909091,29.474921630094045,7.433008457791564,0.0020756910119804437,0.049157634759917815,0.04023060273846808,652/5460,2
M4,GO:0003228,atrial cardiac muscle tissue development,2/58,22/18805,0.09090909090909091,29.474921630094045,7.433008457791564,0.0020756910119804437,0.049157634759917815,0.04023060273846808,652/4624,2
M4,GO:0072659,protein localization to plasma membrane,5/58,295/18805,0.01694915254237288,5.4953243717124485,4.328546245346666,0.002133687818072475,0.04974159725881458,0.04070851758164591,8048/2013/5318/6281/92162,5
M5,GO:0006090,pyruvate metabolic process,7/55,127/18805,0.05511811023622047,18.845382963493197,10.928696800407348,8.410511958963378e-8,9.307444840890436e-5,7.346201439967878e-5,1291/54541/2821/5230/5236/5315/9123,7
M5,GO:0006096,glycolytic process,6/55,97/18805,0.061855670103092786,21.149015932521085,10.775361689766484,3.808237380016666e-7,9.307444840890436e-5,7.346201439967878e-5,1291/54541/2821/5230/5236/5315,6
M5,GO:0046032,ADP catabolic process,6/55,99/18805,0.06060606060606061,20.72176308539945,10.655619394641805,4.299045151648336e-7,9.307444840890436e-5,7.346201439967878e-5,1291/54541/2821/5230/5236/5315,6
M5,GO:0019364,pyridine nucleotide catabolic process,6/55,101/18805,0.0594059405940594,20.31143114311431,10.539347638736208,4.840602625551537e-7,9.307444840890436e-5,7.346201439967878e-5,1291/54541/2821/5230/5236/5315,6
M5,GO:0009137,purine nucleoside diphosphate catabolic process,6/55,102/18805,0.058823529411764705,20.112299465240643,10.48246016177062,5.131651205457459e-7,9.307444840890436e-5,7.346201439967878e-5,1291/54541/2821/5230/5236/5315,6
M5,GO:0009181,purine ribonucleoside diphosphate catabolic process,6/55,102/18805,0.058823529411764705,20.112299465240643,10.48246016177062,5.131651205457459e-7,9.307444840890436e-5,7.346201439967878e-5,1291/54541/2821/5230/5236/5315,6
M5,GO:0072526,pyridine-containing compound catabolic process,6/55,104/18805,0.057692307692307696,19.725524475524477,10.37108216625857,5.7568830987404e-7,9.307444840890436e-5,7.346201439967878e-5,1291/54541/2821/5230/5236/5315,6
M5,GO:0009191,ribonucleoside diphosphate catabolic process,6/55,105/18805,0.05714285714285714,19.537662337662336,10.31655370873145,6.092145714037377e-7,9.307444840890436e-5,7.346201439967878e-5,1291/54541/2821/5230/5236/5315,6
M5,GO:0046031,ADP metabolic process,6/55,105/18805,0.05714285714285714,19.537662337662336,10.31655370873145,6.092145714037377e-7,9.307444840890436e-5,7.346201439967878e-5,1291/54541/2821/5230/5236/5315,6
M5,GO:0009134,nucleoside diphosphate catabolic process,6/55,108/18805,0.05555555555555555,18.994949494949495,10.157395799820684,7.195292505461251e-7,9.893527195009221e-5,7.80878586645321e-5,1291/54541/2821/5230/5236/5315,6
M5,GO:0009135,purine nucleoside diphosphate metabolic process,6/55,117/18805,0.05128205128205128,17.533799533799534,9.716056146089274,1.1525965394240173e-6,1.3206835347566865e-4,1.0423921334615455e-4,1291/54541/2821/5230/5236/5315,6
M5,GO:0009179,purine ribonucleoside diphosphate metabolic process,6/55,117/18805,0.05128205128205128,17.533799533799534,9.716056146089274,1.1525965394240173e-6,1.3206835347566865e-4,1.0423921334615455e-4,1291/54541/2821/5230/5236/5315,6
M5,GO:0009185,ribonucleoside diphosphate metabolic process,6/55,128/18805,0.046875,16.026988636363637,9.23909033413676,1.9501695782064375e-6,2.0626793615645013e-4,1.6280363037496657e-4,1291/54541/2821/5230/5236/5315,6
M5,GO:0009154,purine ribonucleotide catabolic process,6/55,130/18805,0.046153846153846156,15.780419580419583,9.158702743100108,2.1346974329395273e-6,2.09657783592275e-4,1.6547917694441e-4,1291/54541/2821/5230/5236/5315,6
M5,GO:0009132,nucleoside diphosphate metabolic process,6/55,134/18805,0.04477611940298507,15.309362279511532,9.003154828231523,2.54659074035709e-6,2.3343748453273324e-4,1.8424807391636207e-4,1291/54541/2821/5230/5236/5315,6
M5,GO:0009261,ribonucleotide catabolic process,6/55,136/18805,0.04411764705882353,15.084224598930483,8.927866722589327,2.7755975543898117e-6,2.3852791483037445e-4,1.8826586043262474e-4,1291/54541/2821/5230/5236/5315,6
M5,GO:0006195,purine nucleotide catabolic process,6/55,139/18805,0.04316546762589928,14.758665794637018,8.817874650910687,3.1503637286304835e-6,0.00025480883099217143,2.0111609933238568e-4,1291/54541/2821/5230/5236/5315,6
M5,GO:0009612,response to mechanical stimulus,7/55,223/18805,0.03139013452914798,10.732572360375052,7.918440813909614,3.7556478118255323e-6,2.8688976340333927e-4,2.2643701134456864e-4,664/1000/26047/1291/2821/5270/6513,7
M5,GO:0072523,purine-containing compound catabolic process,6/55,156/18805,0.038461538461538464,13.150349650349652,8.253328484326182,6.134077067781645e-6,4.4188217413201046e-4,3.487697772479256e-4,1291/54541/2821/5230/5236/5315,6
M5,GO:0046434,organophosphate catabolic process,7/55,242/18805,0.028925619834710745,9.889932381667919,7.538551191195999,6.427377078283789e-6,4.4188217413201046e-4,3.487697772479256e-4,341/1291/54541/2821/5230/5236/5315,7
M5,GO:0051281,positive regulation of release of sequestered calcium ion into cytosol,4/55,43/18805,0.09302325581395349,31.80549682875264,10.952889579783196,7.424517502182125e-6,4.7613350230099854e-4,3.7580374420848186e-4,187/9446/7070/10345,4
M5,GO:0009166,nucleotide catabolic process,6/55,162/18805,0.037037037037037035,12.663299663299663,8.074708841973033,7.618136036815976e-6,4.7613350230099854e-4,3.7580374420848186e-4,1291/54541/2821/5230/5236/5315,6
M5,GO:0009205,purine ribonucleoside triphosphate metabolic process,7/55,254/18805,0.027559055118110236,9.422691481746599,7.319643317138211,8.816393737798265e-6,5.27067016933592e-4,4.160046656141881e-4,1291/54541/2821/3615/5230/5236/5315,7
M5,GO:0009144,purine nucleoside triphosphate metabolic process,7/55,261/18805,0.02681992337164751,9.169975618251481,7.198551810969733,1.0522095210259702e-5,5.787152365642836e-4,4.5676969102222115e-4,1291/54541/2821/3615/5230/5236/5315,7
M5,GO:0009199,ribonucleoside triphosphate metabolic process,7/55,261/18805,0.02681992337164751,9.169975618251481,7.198551810969733,1.0522095210259702e-5,5.787152365642836e-4,4.5676969102222115e-4,1291/54541/2821/3615/5230/5236/5315,7
M5,GO:0016052,carbohydrate catabolic process,6/55,179/18805,0.0335195530726257,11.460639918740476,7.616067754863621,1.3467078403649497e-5,6.826064102071106e-4,5.387691551567702e-4,1291/54541/2821/5230/5236/5315,6
M5,GO:0019362,pyridine nucleotide metabolic process,6/55,180/18805,0.03333333333333333,11.396969696969698,7.591030213557054,1.3900348716944798e-5,6.826064102071106e-4,5.387691551567702e-4,1291/54541/2821/5230/5236/5315,6
M5,GO:0046496,nicotinamide nucleotide metabolic process,6/55,180/18805,0.03333333333333333,11.396969696969698,7.591030213557054,1.3900348716944798e-5,6.826064102071106e-4,5.387691551567702e-4,1291/54541/2821/5230/5236/5315,6
M5,GO:0009141,nucleoside triphosphate metabolic process,7/55,277/18805,0.02527075812274368,8.640301936330816,6.93812252760769,1.5468507452097275e-5,7.217690891532013e-4,5.696795643383354e-4,1291/54541/2821/3615/5230/5236/5315,7
M5,GO:1901292,nucleoside phosphate catabolic process,6/55,184/18805,0.03260869565217391,11.149209486166006,7.49282273411754,1.574768921788803e-5,7.217690891532013e-4,5.696795643383354e-4,1291/54541/2821/5230/5236/5315,6
M5,GO:0072524,pyridine-containing compound metabolic process,6/55,187/18805,0.03208556149732621,10.970345162858534,7.421134685773623,1.7259421809422604e-5,7.655388705792284e-4,6.0422627794617e-4,1291/54541/2821/5230/5236/5315,6
M5,GO:0090200,positive regulation of release of cytochrome c from mitochondria,3/55,21/18805,0.14285714285714285,48.844155844155836,11.880927176609479,3.0332954202691267e-5,0.0013033691258968903,0.001028726177071536,664/26355/10962,3
M5,GO:0046034,ATP metabolic process,6/55,230/18805,0.02608695652173913,8.919367588932806,6.5447918464682076,5.511000671740456e-5,0.0022962502798918563,0.0018123896945978976,1291/54541/2821/5230/5236/5315,6
M5,GO:0009150,purine ribonucleotide metabolic process,7/55,350/18805,0.02,6.838181818181819,5.971183854678134,6.861643274047e-5,0.0027749292652395952,0.0021902025435115964,1291/54541/2821/3615/5230/5236/5315,7
M5,GO:0006091,generation of precursor metabolites and energy,8/55,484/18805,0.01652892561983471,5.651389932381668,5.614830779563099,7.647794617399734e-5,0.0030044907425498956,0.0023713913535456017,664/1291/54541/2821/5230/5236/5315/5501,8
M5,GO:1904427,positive regulation of calcium ion transmembrane transport,4/55,82/18805,0.04878048780487805,16.67849223946785,7.706005823562137,9.670064553109736e-5,0.003670319980063182,0.002896918583307285,187/9446/7070/10345,4
M5,GO:0009259,ribonucleotide metabolic process,7/55,371/18805,0.018867924528301886,6.451114922813036,5.743390312596051,9.87649740089729e-5,0.003670319980063182,0.002896918583307285,1291/54541/2821/3615/5230/5236/5315,7
M5,GO:1901136,carbohydrate derivative catabolic process,6/55,258/18805,0.023255813953488372,7.95137420718816,6.089049647246493,1.0387872023388524e-4,0.0037251797098480934,0.0029402183968255573,1291/54541/2821/5230/5236/5315,6
M5,GO:0051279,regulation of release of sequestered calcium ion into cytosol,4/55,84/18805,0.047619047619047616,16.28138528138528,7.602276775195277,1.0621599296396192e-4,0.0037251797098480934,0.0029402183968255573,187/9446/7070/10345,4
M5,GO:0005996,monosaccharide metabolic process,6/55,260/18805,0.023076923076923078,7.890209790209791,6.059147578682379,1.0836886428649e-4,0.0037251797098480934,0.0029402183968255573,2821/9446/5230/5236/5315/6513,6
M5,GO:0019693,ribose phosphate metabolic process,7/55,379/18805,0.018469656992084433,6.314943631566323,5.661200866265662,1.1276921816495452e-4,0.0037818945116295725,0.0029849823858297334,1291/54541/2821/3615/5230/5236/5315,7
M5,GO:0090199,regulation of release of cytochrome c from mitochondria,3/55,41/18805,0.07317073170731707,25.017738359201775,8.338101080583456,2.3325619315606096e-4,0.007636363466418663,0.006027246494834558,664/26355/10962,3
M5,GO:0006163,purine nucleotide metabolic process,7/55,448/18805,0.015625,5.342329545454546,5.038099758090666,3.1417513758351644e-4,0.010046298004124073,0.007929365161532568,1291/54541/2821/3615/5230/5236/5315,7
M5,GO:1903596,regulation of gap junction assembly,2/55,10/18805,0.2,68.38181818181818,11.543231098562888,3.723187829035645e-4,0.011611345616721712,0.009164629535571357,187/26047,2
M5,GO:0051928,positive regulation of calcium ion transport,4/55,117/18805,0.03418803418803419,11.689199689199691,6.281488058731621,3.800076747290742e-4,0.011611345616721712,0.009164629535571357,187/9446/7070/10345,4
M5,GO:0036293,response to decreased oxygen levels,6/55,330/18805,0.01818181818181818,6.216528925619834,5.177882563859925,3.922995943619609e-4,0.011726346570602092,0.009255397752567085,664/1291/54541/26355/5230/6513,6
M5,GO:0019320,hexose catabolic process,3/55,51/18805,0.058823529411764705,20.112299465240643,7.402133335367464,4.4635546931912724e-4,0.013011009670770768,0.01026935959469065,5230/5236/5315,3
M5,GO:0019852,L-ascorbic acid metabolic process,2/55,11/18805,0.18181818181818182,62.16528925619834,10.98999753935953,4.542025194159977e-4,0.013011009670770768,0.01026935959469065,9446/6513,2
M5,GO:0001836,release of cytochrome c from mitochondria,3/55,54/18805,0.05555555555555555,18.994949494949495,7.17201394083713,5.283543611735277e-4,0.014826270339053073,0.011702112703972225,664/26355/10962,3
M5,GO:0051280,negative regulation of release of sequestered calcium ion into cytosol,2/55,12/18805,0.16666666666666666,56.984848484848484,10.506762208307897,5.440206218198198e-4,0.014960567100045044,0.011808110759920718,9446/10345,2
M5,GO:0046365,monosaccharide catabolic process,3/55,55/18805,0.05454545454545454,18.649586776859504,7.099390753045471,5.576829901369214e-4,0.014969230758083348,0.011814948831834588,5230/5236/5315,3
M5,GO:0021987,cerebral cortex development,4/55,130/18805,0.03076923076923077,10.52027972027972,5.899251473531646,5.661090904875157e-4,0.014969230758083348,0.011814948831834588,664/1000/26047/6513,4
M5,GO:0051209,release of sequestered calcium ion into cytosol,4/55,131/18805,0.030534351145038167,10.439972241498959,5.872101013298809,5.826800885762529e-4,0.015072322952260903,0.011896317675621812,187/9446/7070/10345,4
M5,GO:0051283,negative regulation of sequestering of calcium ion,4/55,132/18805,0.030303030303030304,10.360881542699724,5.845242003882501,5.9959315217749e-4,0.015072322952260903,0.011896317675621812,187/9446/7070/10345,4
M5,GO:0070482,response to oxygen levels,6/55,358/18805,0.01675977653631285,5.730319959370238,4.894124205233614,6.028929180904361e-4,0.015072322952260903,0.011896317675621812,664/1291/54541/26355/5230/6513,6
M5,GO:0051282,regulation of sequestering of calcium ion,4/55,134/18805,0.029850746268656716,10.206241519674354,5.792376778830921,6.344614571811127e-4,0.015578294707571964,0.01229567222469412,187/9446/7070/10345,4
M5,GO:0051208,sequestering of calcium ion,4/55,138/18805,0.028985507246376812,9.910408432147564,5.6899142443366575,7.084789150613537e-4,0.017090500144023885,0.013489229204584592,187/9446/7070/10345,4
M5,GO:0051284,positive regulation of sequestering of calcium ion,2/55,14/18805,0.14285714285714285,48.844155844155836,9.698929396504115,7.472784477360222e-4,0.01741538755317001,0.013745657085028347,9446/10345,2
M5,GO:1901334,lactone metabolic process,2/55,14/18805,0.14285714285714285,48.844155844155836,9.698929396504115,7.472784477360222e-4,0.01741538755317001,0.013745657085028347,9446/6513,2
M5,GO:1904064,positive regulation of cation transmembrane transport,4/55,142/18805,0.028169014084507043,9.631241997439181,5.591554566180888,7.884183724614758e-4,0.017861690403683742,0.014097916023883588,187/9446/7070/10345,4
M5,GO:0050879,multicellular organismal movement,3/55,62/18805,0.04838709677419355,16.54398826979472,6.639640754333337,7.924095379088788e-4,0.017861690403683742,0.014097916023883588,1291/9446/7138,3
M5,GO:0034767,positive regulation of monoatomic ion transmembrane transport,4/55,152/18805,0.02631578947368421,8.997607655502392,5.361834115537683,0.0010158690719689841,0.022529354418666984,0.017782020597623474,187/9446/7070/10345,4
M5,GO:0016264,gap junction assembly,2/55,18/18805,0.1111111111111111,37.98989898989899,8.503476389664813,0.001247020817616554,0.027216724194012092,0.021481678579159016,187/26047,2
M5,GO:0051881,regulation of mitochondrial membrane potential,3/55,75/18805,0.04,13.676363636363638,5.957475457895114,0.0013773529126491191,0.02854907121736834,0.022533276497689388,664/1291/10962,3
M5,GO:0060314,regulation of ryanodine-sensitive calcium-release channel activity,2/55,19/18805,0.10526315789473684,35.99043062200957,8.264465266245834,0.0013911183793190393,0.02854907121736834,0.022533276497689388,9446/10345,2
M5,GO:0061621,canonical glycolysis,2/55,19/18805,0.10526315789473684,35.99043062200957,8.264465266245834,0.0013911183793190393,0.02854907121736834,0.022533276497689388,5230/5315,2
M5,GO:0061718,glucose catabolic process to pyruvate,2/55,19/18805,0.10526315789473684,35.99043062200957,8.264465266245834,0.0013911183793190393,0.02854907121736834,0.022533276497689388,5230/5315,2
M5,GO:0043116,negative regulation of vascular permeability,2/55,20/18805,0.1,34.19090909090909,8.04330200988998,0.001542792240598956,0.0311961666297583,0.02462258204423411,9590/10979,2
M5,GO:0061620,glycolytic process through glucose-6-phosphate,2/55,21/18805,0.09523809523809523,32.56277056277056,7.837842928398454,0.0017019984812722488,0.03354150465580851,0.02647371582785728,5230/5315,2
M5,GO:1903169,regulation of calcium ion transmembrane transport,4/55,175/18805,0.022857142857142857,7.815064935064935,4.905558115266791,0.0017075675097502517,0.03354150465580851,0.02647371582785728,187/9446/7070/10345,4
M5,GO:0006874,intracellular calcium ion homeostasis,5/55,306/18805,0.016339869281045753,5.5867498514557346,4.381244323129883,0.0019749087978366683,0.03824647319754111,0.030187264204145366,187/664/9446/7070/10345,5
M5,GO:0006094,gluconeogenesis,3/55,89/18805,0.033707865168539325,11.52502553626149,5.39035630562411,0.002250584460588168,0.04269365636498399,0.033697347148171096,2821/5230/5236,3
M5,GO:0001666,response to hypoxia,5/55,316/18805,0.015822784810126583,5.409953970080553,4.281803339024245,0.0022712466598317762,0.04269365636498399,0.033697347148171096,664/54541/26355/5230/6513,5
M5,GO:0097553,calcium ion transmembrane import into cytosol,4/55,191/18805,0.020942408376963352,7.16039980961447,4.634592532901861,0.002347828548982362,0.04269365636498399,0.033697347148171096,187/9446/7070/10345,4
M5,GO:0035994,response to muscle stretch,2/55,25/18805,0.08,27.352727272727275,7.140910794597322,0.0024132752600030394,0.04269365636498399,0.033697347148171096,1000/2821,2
M5,GO:0061615,glycolytic process through fructose-6-phosphate,2/55,25/18805,0.08,27.352727272727275,7.140910794597322,0.0024132752600030394,0.04269365636498399,0.033697347148171096,5230/5315,2
M5,GO:1901020,negative regulation of calcium ion transmembrane transporter activity,2/55,25/18805,0.08,27.352727272727275,7.140910794597322,0.0024132752600030394,0.04269365636498399,0.033697347148171096,9446/10345,2
M5,GO:0006006,glucose metabolic process,4/55,193/18805,0.02072538860103627,7.086198775317946,4.602927080509824,0.002438016870378609,0.04269365636498399,0.033697347148171096,2821/5230/5236/5315,4
M5,GO:0019319,hexose biosynthetic process,3/55,92/18805,0.03260869565217391,11.149209486166006,5.285185703738646,0.002473394273127228,0.04269365636498399,0.033697347148171096,2821/5230/5236,3
M5,GO:0021543,pallium development,4/55,194/18805,0.020618556701030927,7.049671977507028,4.587263289946337,0.002483994552144523,0.04269365636498399,0.033697347148171096,664/1000/26047/6513,4
M5,GO:0051894,positive regulation of focal adhesion assembly,2/55,26/18805,0.07692307692307693,26.300699300699304,6.991796799614773,0.0026094910113319517,0.04355695234021171,0.03437873137818814,10979/7070,2
M5,GO:1901021,positive regulation of calcium ion transmembrane transporter activity,2/55,26/18805,0.07692307692307693,26.300699300699304,6.991796799614773,0.0026094910113319517,0.04355695234021171,0.03437873137818814,9446/10345,2
M5,GO:0046364,monosaccharide biosynthetic process,3/55,94/18805,0.031914893617021274,10.911992263056092,5.217737325058756,0.002629256032172779,0.04355695234021171,0.03437873137818814,2821/5230/5236,3
M5,GO:0055074,calcium ion homeostasis,5/55,331/18805,0.015105740181268883,5.16478989288657,4.140306134198691,0.0027749577668561834,0.04497496232054088,0.03549794155213599,187/664/9446/7070/10345,5
M5,GO:0031639,plasminogen activation,2/55,27/18805,0.07407407407407407,25.326599326599325,6.850849812236515,0.0028129794615029203,0.04497496232054088,0.03549794155213599,5230/5270,2
M5,GO:0051882,mitochondrial depolarization,2/55,27/18805,0.07407407407407407,25.326599326599325,6.850849812236515,0.0028129794615029203,0.04497496232054088,0.03549794155213599,1291/10962,2
M5,GO:0006007,glucose catabolic process,2/55,28/18805,0.07142857142857142,24.422077922077918,6.717337420078724,0.003023697964323705,0.04778832989592063,0.037718482773354385,5230/5315,2
M5,GO:0060485,mesenchyme development,5/55,342/18805,0.014619883040935672,4.998670919723551,4.041879971268923,0.003192716241375475,0.0498861912714918,0.039374287617920035,187/1000/10979/8928/10630,5
M6,GO:1905818,regulation of chromosome separation,10/31,77/18805,0.12987012987012986,78.780896522832,27.79074365665344,2.989356375879525e-17,1.9909113463357634e-14,1.2083293140397238e-14,9212/332/9184/891/991/1063/4085/10051/11065/11130,10
M6,GO:0051304,chromosome separation,10/31,84/18805,0.11904761904761904,72.215821812596,26.581480932640165,7.470435707281486e-17,2.4876550905247348e-14,1.5098143745242583e-14,9212/332/9184/891/991/1063/4085/10051/11065/11130,10
M6,GO:0051983,regulation of chromosome segregation,11/31,137/18805,0.08029197080291971,48.70614551448081,22.772634585545116,1.5254551786024088e-16,3.3865104964973474e-14,2.0553501353800878e-14,9212/332/9184/891/991/983/1063/4085/10051/11065/11130,11
M6,GO:0033047,regulation of mitotic sister chromatid segregation,9/31,58/18805,0.15517241379310345,94.12958843159065,28.864454357430017,2.520467431230432e-16,4.1965782729986694e-14,2.5469986673486473e-14,9212/332/9184/891/991/983/1063/4085/11130,9
M6,GO:0010965,regulation of mitotic sister chromatid separation,9/31,62/18805,0.14516129032258066,88.05671175858481,27.900122675524152,4.781366768444133e-16,6.368780535567585e-14,3.865357555963258e-14,9212/332/9184/891/991/1063/4085/11065/11130,9
M6,GO:0051306,mitotic sister chromatid separation,9/31,65/18805,0.13846153846153847,83.99255583126552,27.235702755854376,7.510441420651207e-16,8.33658997692284e-14,5.059665799175551e-14,9212/332/9184/891/991/1063/4085/11065/11130,9
M6,GO:0033045,regulation of sister chromatid segregation,10/31,108/18805,0.09259259259259259,56.16786140979689,23.363592560092957,1.0223822719393809e-15,9.727237044451824e-14,5.903681089093568e-14,9212/332/9184/891/991/983/1063/4085/11065/11130,10
M6,GO:0033044,regulation of chromosome organization,12/31,244/18805,0.04918032786885246,29.83342147012163,18.421202195078127,1.970589529872894e-15,1.6405157836191843e-13,9.956662887778834e-14,9212/332/9184/891/991/983/1063/2237/4085/10051/11065/11130,12
M6,GO:0000280,nuclear division,14/31,448/18805,0.03125,18.956653225806452,15.63115646088068,2.8429551830012375e-15,2.1037868354209158e-13,1.276836012014591e-13,9212/332/9184/891/991/983/1063/1164/4085/9232/10051/11065/27338/11130,14
M6,GO:0044772,mitotic cell cycle phase transition,14/31,457/18805,0.030634573304157548,18.583327451118794,15.462950288326683,3.742033170080992e-15,2.492194091273941e-13,1.5125691971695802e-13,9212/332/9184/891/991/983/1033/1063/1163/1164/4085/11065/27338/11130,14
M6,GO:0000070,mitotic sister chromatid segregation,11/31,193/18805,0.05699481865284974,34.57379241183352,19.050663011373008,7.073387765718759e-15,3.9253926028458953e-13,2.382409924913583e-13,9212/332/9184/891/991/983/1063/4085/10051/11065/11130,11
M6,GO:0007094,mitotic spindle assembly checkpoint signaling,8/31,49/18805,0.16326530612244897,99.0388413429888,27.922458835758093,8.785213178755514e-15,3.9253926028458953e-13,2.382409924913583e-13,9212/332/9184/891/991/1063/4085/11130,8
M6,GO:0071173,spindle assembly checkpoint signaling,8/31,49/18805,0.16326530612244897,99.0388413429888,27.922458835758093,8.785213178755514e-15,3.9253926028458953e-13,2.382409924913583e-13,9212/332/9184/891/991/1063/4085/11130,8
M6,GO:0071174,mitotic spindle checkpoint signaling,8/31,49/18805,0.16326530612244897,99.0388413429888,27.922458835758093,8.785213178755514e-15,3.9253926028458953e-13,2.382409924913583e-13,9212/332/9184/891/991/1063/4085/11130,8
M6,GO:0031577,spindle checkpoint signaling,8/31,50/18805,0.16,97.05806451612904,27.63680670749681,1.04471959291891e-14,3.9253926028458953e-13,2.382409924913583e-13,9212/332/9184/891/991/1063/4085/11130,8
M6,GO:0140014,mitotic nuclear division,12/31,282/18805,0.0425531914893617,25.81331503088538,17.06008700128423,1.1210826585082585e-14,3.9253926028458953e-13,2.382409924913583e-13,9212/332/9184/891/991/983/1063/4085/10051/11065/27338/11130,12
M6,GO:0048285,organelle fission,14/31,498/18805,0.028112449799196786,17.0533747894805,14.753667344886395,1.222869804816474e-14,3.9253926028458953e-13,2.382409924913583e-13,9212/332/9184/891/991/983/1063/1164/4085/9232/10051/11065/27338/11130,14
M6,GO:0033046,negative regulation of sister chromatid segregation,8/31,51/18805,0.1568627450980392,95.15496521189121,27.359548165496825,1.2377364063027597e-14,3.9253926028458953e-13,2.382409924913583e-13,9212/332/9184/891/991/1063/4085/11130,8
M6,GO:0033048,negative regulation of mitotic sister chromatid segregation,8/31,51/18805,0.1568627450980392,95.15496521189121,27.359548165496825,1.2377364063027597e-14,3.9253926028458953e-13,2.382409924913583e-13,9212/332/9184/891/991/1063/4085/11130,8
M6,GO:0045841,negative regulation of mitotic metaphase/anaphase transition,8/31,51/18805,0.1568627450980392,95.15496521189121,27.359548165496825,1.2377364063027597e-14,3.9253926028458953e-13,2.382409924913583e-13,9212/332/9184/891/991/1063/4085/11130,8
M6,GO:2000816,negative regulation of mitotic sister chromatid separation,8/31,51/18805,0.1568627450980392,95.15496521189121,27.359548165496825,1.2377364063027597e-14,3.9253926028458953e-13,2.382409924913583e-13,9212/332/9184/891/991/1063/4085/11130,8
M6,GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,8/31,53/18805,0.1509433962264151,91.5642118076689,26.828618555285765,1.7190778716463835e-14,4.977851576158658e-13,3.021171179460921e-13,9212/332/9184/891/991/1063/4085/11130,8
M6,GO:1905819,negative regulation of chromosome separation,8/31,53/18805,0.1509433962264151,91.5642118076689,26.828618555285765,1.7190778716463835e-14,4.977851576158658e-13,3.021171179460921e-13,9212/332/9184/891/991/1063/4085/11130,8
M6,GO:0051985,negative regulation of chromosome segregation,8/31,54/18805,0.14814814814814814,89.86857825567502,26.57421575314774,2.0158496369166143e-14,5.593982742443604e-13,3.3951151779648245e-13,9212/332/9184/891/991/1063/4085/11130,8
M6,GO:0030071,regulation of mitotic metaphase/anaphase transition,9/31,93/18805,0.0967741935483871,58.704474505723205,22.668272341113912,2.1939047781003438e-14,5.844562328859316e-13,3.547197620170661e-13,9212/332/9184/891/991/1063/4085/11065/11130,9
M6,GO:1902099,regulation of metaphase/anaphase transition of cell cycle,9/31,96/18805,0.09375,56.86995967741935,22.30058461644705,2.9479915218260307e-14,7.551393667446679e-13,4.583112325429943e-13,9212/332/9184/891/991/1063/4085/11065/11130,9
M6,GO:0007091,metaphase/anaphase transition of mitotic cell cycle,9/31,97/18805,0.09278350515463918,56.283671433322255,22.18179182258918,3.24605635750093e-14,8.006939015168961e-13,4.859593143393205e-13,9212/332/9184/891/991/1063/4085/11065/11130,9
M6,GO:0045839,negative regulation of mitotic nuclear division,8/31,59/18805,0.13559322033898305,82.25259704756698,25.40016348769348,4.272886892876351e-14,9.891037203235914e-13,6.003095125719285e-13,9212/332/9184/891/991/1063/4085/11130,8
M6,GO:0044784,metaphase/anaphase transition of cell cycle,9/31,100/18805,0.09,54.59516129032258,21.836060422850856,4.3069080914991214e-14,9.891037203235914e-13,6.003095125719285e-13,9212/332/9184/891/991/1063/4085/11065/11130,9
M6,GO:0098813,nuclear chromosome segregation,12/31,322/18805,0.037267080745341616,22.60669204568223,15.89123125074011,5.46322707969898e-14,1.2128364116931734e-12,7.360979644225995e-13,9212/332/9184/891/991/983/1063/4085/9232/10051/11065/11130,12
M6,GO:0007059,chromosome segregation,13/31,431/18805,0.030162412993039442,18.296908914003442,14.761579808641999,5.707102176969756e-14,1.2261064676973734e-12,7.441518628035268e-13,9212/332/9184/891/991/983/1063/387103/4085/9232/10051/11065/11130,13
M6,GO:0000819,sister chromatid segregation,11/31,234/18805,0.04700854700854701,28.5159911772815,17.21087722894892,5.953529435499463e-14,1.2390783137633258e-12,7.520247707999323e-13,9212/332/9184/891/991/983/1063/4085/10051/11065/11130,11
M6,GO:0051784,negative regulation of nuclear division,8/31,65/18805,0.12307692307692308,74.66004962779157,24.173050179619,9.662480298251037e-14,1.9500642056470274e-12,1.1835382566278782e-12,9212/332/9184/891/991/1063/4085/11130,8
