Cluster,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
M4,GO:0007584,response to nutrient,5/85,169/18805,0.029585798816568046,6.545422902888966,4.879590027690586,0.0010151057240264212,0.02748264343681404,0.021414266072085488,19/1545/10631/6422/6781,5
M4,GO:1902850,microtubule cytoskeleton organization involved in mitosis,5/85,169/18805,0.029585798816568046,6.545422902888966,4.879590027690586,0.0010151057240264212,0.02748264343681404,0.021414266072085488,983/1062/9787/10403/7272,5
M4,GO:0010631,epithelial cell migration,4/85,98/18805,0.04081632653061224,9.03001200480192,5.370427044174668,0.0010166065111705941,0.02748264343681404,0.021414266072085488,3037/3815/4254/3868,4
M4,GO:0015747,urate transport,2/85,11/18805,0.18181818181818182,40.224598930481285,8.768532275367647,0.0010815167057319163,0.02810377478000407,0.021898246875437396,10257/9429,2
M4,GO:0060346,bone trabecula formation,2/85,11/18805,0.18181818181818182,40.224598930481285,8.768532275367647,0.0010815167057319163,0.02810377478000407,0.021898246875437396,26585/6422,2
M4,GO:0001503,ossification,8/85,458/18805,0.017467248908296942,3.864371949653224,4.18178097565019,0.0010881590157423933,0.02810377478000407,0.021898246875437396,26585/3400/864/6422/4087/6781/7020/1462,8
M4,GO:0060349,bone morphogenesis,4/85,100/18805,0.04,8.849411764705883,5.303223342157634,0.0010960353101629925,0.02810377478000407,0.021898246875437396,1044/3037/6781/7020,4
M4,GO:0007292,female gamete generation,5/85,172/18805,0.029069767441860465,6.4312585499316,4.821753127521174,0.0010979862133501175,0.02810377478000407,0.021898246875437396,9510/259266/10403/7153/7272,5
M4,GO:0051250,negative regulation of lymphocyte activation,5/85,173/18805,0.028901734104046242,6.394083645018702,4.802779546068094,0.0011266978808368274,0.02821070762640623,0.02198156813345124,558/3398/5320/864/6422,5
M4,GO:0014909,smooth muscle cell migration,4/85,101/18805,0.039603960396039604,8.761793826441467,5.270322660331157,0.0011373394180221963,0.02821070762640623,0.02198156813345124,9510/1545/3037/10631,4
M4,GO:0090132,epithelium migration,4/85,101/18805,0.039603960396039604,8.761793826441467,5.270322660331157,0.0011373394180221963,0.02821070762640623,0.02198156813345124,3037/3815/4254/3868,4
M4,GO:1901987,regulation of cell cycle phase transition,8/85,468/18805,0.017094017094017096,3.781799899446959,4.1064480503590035,0.0012488629194053998,0.03012126163921217,0.023470257242611398,9510/983/1062/1063/9787/3398/10403/7272,8
M4,GO:0030261,chromosome condensation,3/85,47/18805,0.06382978723404255,14.121401752190238,6.069005877497183,0.0012519227613970146,0.03012126163921217,0.023470257242611398,983/64151/7153,3
M4,GO:0030279,negative regulation of ossification,3/85,47/18805,0.06382978723404255,14.121401752190238,6.069005877497183,0.0012519227613970146,0.03012126163921217,0.023470257242611398,26585/6422/4087,3
M4,GO:0048548,regulation of pinocytosis,2/85,12/18805,0.16666666666666666,36.87254901960784,8.375996087016631,0.0012940121826812779,0.03082567635179361,0.024019131811937006,558/857,2
M4,GO:0061383,trabecula morphogenesis,3/85,48/18805,0.0625,13.827205882352942,5.995876195124137,0.0013310510492741325,0.031397145338760424,0.024464416086245923,9510/26585/6422,3
M4,GO:0008585,female gonad development,4/85,106/18805,0.03773584905660377,8.34850166481687,5.1123926364111725,0.0013603644106224683,0.03147150742266979,0.02452235845464186,9510/3815/4254/6422,4
M4,GO:0090130,tissue migration,4/85,106/18805,0.03773584905660377,8.34850166481687,5.1123926364111725,0.0013603644106224683,0.03147150742266979,0.02452235845464186,3037/3815/4254/3868,4
M4,GO:0007094,mitotic spindle assembly checkpoint signaling,3/85,49/18805,0.061224489795918366,13.54501800720288,5.924898010634767,0.0014132587320326235,0.03148426397472678,0.024532298262671563,1063/10403/7272,3
M4,GO:0048546,digestive tract morphogenesis,3/85,49/18805,0.061224489795918366,13.54501800720288,5.924898010634767,0.0014132587320326235,0.03148426397472678,0.024532298262671563,3398/6422/4087,3
M4,GO:0071173,spindle assembly checkpoint signaling,3/85,49/18805,0.061224489795918366,13.54501800720288,5.924898010634767,0.0014132587320326235,0.03148426397472678,0.024532298262671563,1063/10403/7272,3
M4,GO:0071174,mitotic spindle checkpoint signaling,3/85,49/18805,0.061224489795918366,13.54501800720288,5.924898010634767,0.0014132587320326235,0.03148426397472678,0.024532298262671563,1063/10403/7272,3
M4,GO:0031577,spindle checkpoint signaling,3/85,50/18805,0.06,13.274117647058823,5.85596417943806,0.0014985899135708694,0.032360453970236416,0.02521501882180122,1063/10403/7272,3
M4,GO:0090068,positive regulation of cell cycle process,6/85,274/18805,0.021897810218978103,4.844568484328038,4.319715221914322,0.0015137968583951668,0.032360453970236416,0.02521501882180122,9510/983/9787/64151/10403/10733,6
M4,GO:0021559,trigeminal nerve development,2/85,13/18805,0.15384615384615385,34.036199095022624,8.028915938404273,0.001524801618228704,0.032360453970236416,0.02521501882180122,10371/7020,2
M4,GO:0032823,regulation of natural killer cell differentiation,2/85,13/18805,0.15384615384615385,34.036199095022624,8.028915938404273,0.001524801618228704,0.032360453970236416,0.02521501882180122,558/10125,2
M4,GO:0070486,leukocyte aggregation,2/85,13/18805,0.15384615384615385,34.036199095022624,8.028915938404273,0.001524801618228704,0.032360453970236416,0.02521501882180122,960/3037,2
M4,GO:0046545,development of primary female sexual characteristics,4/85,110/18805,0.03636363636363636,8.044919786096257,4.993342113733337,0.0015594986339812677,0.032360453970236416,0.02521501882180122,9510/3815/4254/6422,4
M4,GO:0033046,negative regulation of sister chromatid segregation,3/85,51/18805,0.058823529411764705,13.013840830449828,5.788974917733881,0.0015870879337023676,0.032360453970236416,0.02521501882180122,1063/10403/7272,3
M4,GO:0033048,negative regulation of mitotic sister chromatid segregation,3/85,51/18805,0.058823529411764705,13.013840830449828,5.788974917733881,0.0015870879337023676,0.032360453970236416,0.02521501882180122,1063/10403/7272,3
M4,GO:0045841,negative regulation of mitotic metaphase/anaphase transition,3/85,51/18805,0.058823529411764705,13.013840830449828,5.788974917733881,0.0015870879337023676,0.032360453970236416,0.02521501882180122,1063/10403/7272,3
M4,GO:2000816,negative regulation of mitotic sister chromatid separation,3/85,51/18805,0.058823529411764705,13.013840830449828,5.788974917733881,0.0015870879337023676,0.032360453970236416,0.02521501882180122,1063/10403/7272,3
M4,GO:1901655,cellular response to ketone,4/85,111/18805,0.036036036036036036,7.97244303126656,4.964517051061544,0.001612285011904262,0.0323955976086492,0.02524240247670483,1545/54541/10631/6422,4
M4,GO:0050673,epithelial cell proliferation,8/85,488/18805,0.01639344262295082,3.626808100289296,3.961801819026319,0.0016270568676010175,0.0323955976086492,0.02524240247670483,857/1750/9982/3037/3398/3815/864/6422,8
M4,GO:0003018,vascular process in circulatory system,6/85,278/18805,0.02158273381294964,4.7748624629708,4.272702372828553,0.0016292050335189332,0.0323955976086492,0.02524240247670483,10257/9429/857/2171/3363/4922,6
M4,GO:0034116,positive regulation of heterotypic cell-cell adhesion,2/85,14/18805,0.14285714285714285,31.60504201680672,7.719047502275773,0.0017737192167880992,0.03381614351596764,0.026349281008854343,960/2651,2
M4,GO:0061430,bone trabecula morphogenesis,2/85,14/18805,0.14285714285714285,31.60504201680672,7.719047502275773,0.0017737192167880992,0.03381614351596764,0.026349281008854343,26585/6422,2
M4,GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,3/85,53/18805,0.05660377358490566,12.522752497225305,5.660464005741437,0.001773754071389378,0.03381614351596764,0.026349281008854343,1063/10403/7272,3
M4,GO:1905819,negative regulation of chromosome separation,3/85,53/18805,0.05660377358490566,12.522752497225305,5.660464005741437,0.001773754071389378,0.03381614351596764,0.026349281008854343,1063/10403/7272,3
M4,GO:0001837,epithelial to mesenchymal transition,5/85,192/18805,0.026041666666666668,5.761335784313726,4.468408795085125,0.0017849751564953825,0.03381614351596764,0.026349281008854343,2651/26585/3037/6422/4087,5
M4,GO:0048771,tissue remodeling,5/85,192/18805,0.026041666666666668,5.761335784313726,4.468408795085125,0.0017849751564953825,0.03381614351596764,0.026349281008854343,558/857/26585/10512/6422,5
M4,GO:0014812,muscle cell migration,4/85,115/18805,0.034782608695652174,7.695140664961637,4.8527245137218245,0.0018358925101905285,0.03412154772664698,0.026587249639566997,9510/1545/3037/10631,4
M4,GO:0010721,negative regulation of cell development,6/85,285/18805,0.021052631578947368,4.657585139318885,4.192548013920551,0.0018471633511748453,0.03412154772664698,0.026587249639566997,3398/3400/864/10371/6422/6860,6
M4,GO:1903039,positive regulation of leukocyte cell-cell adhesion,6/85,285/18805,0.021052631578947368,4.657585139318885,4.192548013920551,0.0018471633511748453,0.03412154772664698,0.026587249639566997,857/960/3037/4254/10125/864,6
M4,GO:0008608,attachment of spindle microtubules to kinetochore,3/85,54/18805,0.05555555555555555,12.290849673202613,5.598774167832926,0.0018720051121851214,0.03412154772664698,0.026587249639566997,983/1062/10403,3
M4,GO:0051985,negative regulation of chromosome segregation,3/85,54/18805,0.05555555555555555,12.290849673202613,5.598774167832926,0.0018720051121851214,0.03412154772664698,0.026587249639566997,1063/10403/7272,3
M4,GO:1902107,positive regulation of leukocyte differentiation,5/85,195/18805,0.02564102564102564,5.672699849170438,4.419708901607894,0.0019102097483584216,0.03429824369067434,0.02672492978653849,558/3398/4254/10125/864,5
M4,GO:1903708,positive regulation of hemopoiesis,5/85,195/18805,0.02564102564102564,5.672699849170438,4.419708901607894,0.0019102097483584216,0.03429824369067434,0.02672492978653849,558/3398/4254/10125/864,5
M4,GO:0140013,meiotic nuclear division,5/85,197/18805,0.025380710659898477,5.615108987757539,4.387800646877692,0.001997200478476994,0.034820455793454615,0.027131833472521627,259266/81930/10403/7153/7272,5
M4,GO:0033689,negative regulation of osteoblast proliferation,2/85,15/18805,0.13333333333333333,29.498039215686276,7.440101856246022,0.0020406002771725276,0.034820455793454615,0.027131833472521627,26585/6422,2
M4,GO:0044070,regulation of monoatomic anion transport,2/85,15/18805,0.13333333333333333,29.498039215686276,7.440101856246022,0.0020406002771725276,0.034820455793454615,0.027131833472521627,760/6781,2
M4,GO:0044849,estrous cycle,2/85,15/18805,0.13333333333333333,29.498039215686276,7.440101856246022,0.0020406002771725276,0.034820455793454615,0.027131833472521627,1545/3037,2
M4,GO:0090306,meiotic spindle assembly,2/85,15/18805,0.13333333333333333,29.498039215686276,7.440101856246022,0.0020406002771725276,0.034820455793454615,0.027131833472521627,259266/10403,2
M4,GO:0097531,mast cell migration,2/85,15/18805,0.13333333333333333,29.498039215686276,7.440101856246022,0.0020406002771725276,0.034820455793454615,0.027131833472521627,3815/4254,2
M4,GO:0099550,"trans-synaptic signaling, modulating synaptic transmission",2/85,15/18805,0.13333333333333333,29.498039215686276,7.440101856246022,0.0020406002771725276,0.034820455793454615,0.027131833472521627,869/6860,2
M4,GO:1903037,regulation of leukocyte cell-cell adhesion,7/85,395/18805,0.017721518987341773,3.9206254653760237,3.953021560264784,0.0020702370770497728,0.03507739723508277,0.027332040283362828,857/960/3037/4254/5320/10125/864,7
M4,GO:0032355,response to estradiol,4/85,120/18805,0.03333333333333333,7.374509803921569,4.720331802743455,0.0021445605252979117,0.036082605761306126,0.028115291097207076,1545/81930/10631/6422,4
M4,GO:0071385,cellular response to glucocorticoid stimulus,3/85,57/18805,0.05263157894736842,11.643962848297214,5.423066966646586,0.002186912209203082,0.036539658162101495,0.028471422840575213,1545/54541/6781,3
M4,GO:0007088,regulation of mitotic nuclear division,4/85,121/18805,0.03305785123966942,7.313563441905687,4.694766171750098,0.002210330243003361,0.03667623837700749,0.028577845101916414,1063/9787/10403/7272,4
M4,GO:0001755,neural crest cell migration,3/85,58/18805,0.05172413793103448,11.443204868154158,5.36739511770931,0.0022987289182707484,0.03788179299561247,0.02951720406229418,4254/10371/10512,3
M4,GO:0002695,negative regulation of leukocyte activation,5/85,204/18805,0.024509803921568627,5.422433679354095,4.279469426444671,0.002324599670318166,0.0380475292978606,0.02964634452443003,558/3398/5320/864/6422,5
M4,GO:0009948,anterior/posterior axis specification,3/85,59/18805,0.05084745762711865,11.24925224327019,5.313070063946314,0.0024140325237384697,0.0386381996044188,0.030106590320457576,1044/1045/7855,3
M4,GO:0045839,negative regulation of mitotic nuclear division,3/85,59/18805,0.05084745762711865,11.24925224327019,5.313070063946314,0.0024140325237384697,0.0386381996044188,0.030106590320457576,1063/10403/7272,3
M4,GO:0030510,regulation of BMP signaling pathway,4/85,124/18805,0.03225806451612903,7.136622390891841,4.619785853343963,0.0024159763319822063,0.0386381996044188,0.030106590320457576,857/26585/6422/4087,4
M4,GO:0007051,spindle organization,5/85,206/18805,0.024271844660194174,5.3697886921758995,4.249432268087773,0.002424924414076159,0.0386381996044188,0.030106590320457576,259266/1062/9787/10403/7272,5
M4,GO:0007623,circadian rhythm,5/85,207/18805,0.024154589371980676,5.343847684001136,4.234560102873077,0.002476252126243383,0.03911484010435298,0.030477984961216547,983/3363/3398/3400/7153,5
M4,GO:0001952,regulation of cell-matrix adhesion,4/85,125/18805,0.032,7.079529411764706,4.595345786094862,0.00248735267496509,0.03911484010435298,0.030477984961216547,26585/10631/54453/6422,4
M4,GO:0090497,mesenchymal cell migration,3/85,60/18805,0.05,11.061764705882354,5.2600360650253934,0.00253285980390165,0.03912622280572836,0.03048685427527769,4254/10371/10512,3
M4,GO:0010717,regulation of epithelial to mesenchymal transition,4/85,126/18805,0.031746031746031744,7.023342670401494,4.571173385580091,0.002560167061962805,0.03912622280572836,0.03048685427527769,2651/26585/6422/4087,4
M4,GO:0021783,preganglionic parasympathetic fiber development,2/85,17/18805,0.11764705882352941,26.027681660899656,6.956430798425479,0.002627599412798413,0.03912622280572836,0.03048685427527769,10371/7020,2
M4,GO:0035672,oligopeptide transmembrane transport,2/85,17/18805,0.11764705882352941,26.027681660899656,6.956430798425479,0.002627599412798413,0.03912622280572836,0.03048685427527769,10257/760,2
M4,GO:0044771,meiotic cell cycle phase transition,2/85,17/18805,0.11764705882352941,26.027681660899656,6.956430798425479,0.002627599412798413,0.03912622280572836,0.03048685427527769,10403/7272,2
M4,GO:0048532,anatomical structure arrangement,2/85,17/18805,0.11764705882352941,26.027681660899656,6.956430798425479,0.002627599412798413,0.03912622280572836,0.03048685427527769,10371/7020,2
M4,GO:0061548,ganglion development,2/85,17/18805,0.11764705882352941,26.027681660899656,6.956430798425479,0.002627599412798413,0.03912622280572836,0.03048685427527769,1545/10371,2
M4,GO:0090136,epithelial cell-cell adhesion,2/85,17/18805,0.11764705882352941,26.027681660899656,6.956430798425479,0.002627599412798413,0.03912622280572836,0.03048685427527769,1545/3815,2
M4,GO:0022612,gland morphogenesis,4/85,127/18805,0.031496062992125984,6.96804075961093,4.547263462743272,0.0026344339545004134,0.03912622280572836,0.03048685427527769,857/3400/10512/6422,4
M4,GO:0030278,regulation of ossification,4/85,128/18805,0.03125,6.913602941176471,4.52361096961859,0.002710167764963252,0.040004071426390085,0.031170867222470467,26585/6422/4087/7020,4
M4,GO:0035234,ectopic germ cell programmed cell death,2/85,18/18805,0.1111111111111111,24.581699346405227,6.744725742046357,0.002947393500980469,0.042719450381680776,0.03328666978596205,3815/4254,2
M4,GO:0046579,positive regulation of Ras protein signal transduction,2/85,18/18805,0.1111111111111111,24.581699346405227,6.744725742046357,0.002947393500980469,0.042719450381680776,0.03328666978596205,4254/10125,2
M4,GO:0046851,negative regulation of bone remodeling,2/85,18/18805,0.1111111111111111,24.581699346405227,6.744725742046357,0.002947393500980469,0.042719450381680776,0.03328666978596205,26585/6422,2
M4,GO:0071559,response to transforming growth factor beta,6/85,315/18805,0.01904761904761905,4.2140056022408965,3.876279752190502,0.003041093344275373,0.04359610492759399,0.03396975231922164,857/2651/10631/864/6422/4087,6
M4,GO:0045620,negative regulation of lymphocyte differentiation,3/85,64/18805,0.046875,10.370404411764707,5.059802943117151,0.0030441170523008276,0.04359610492759399,0.03396975231922164,3398/864/6422,3
M4,GO:0001666,response to hypoxia,6/85,316/18805,0.0189873417721519,4.200670141474311,3.8664233988360825,0.003088924225938174,0.04397604548880027,0.03426579910554898,857/54541/4512/10631/6422/6781,6
M4,GO:0060348,bone development,5/85,219/18805,0.0228310502283105,5.051034112275047,4.063279089072237,0.003155521776360279,0.04464697385849939,0.03478858137200307,1044/26585/3037/6781/7020,5
M4,GO:0051784,negative regulation of nuclear division,3/85,65/18805,0.046153846153846156,10.210859728506788,5.012492265303565,0.003181090287415653,0.04464697385849939,0.03478858137200307,1063/10403/7272,3
M4,GO:1903046,meiotic cell cycle process,5/85,220/18805,0.022727272727272728,5.028074866310161,4.049573197644995,0.003217619075905721,0.04464697385849939,0.03478858137200307,259266/81930/10403/7153/7272,5
M4,GO:0002244,hematopoietic progenitor cell differentiation,4/85,135/18805,0.02962962962962963,6.555119825708061,4.364854973558456,0.0032825778647706865,0.04464697385849939,0.03478858137200307,3815/4254/6422/7153,4
M4,GO:0007052,mitotic spindle organization,4/85,135/18805,0.02962962962962963,6.555119825708061,4.364854973558456,0.0032825778647706865,0.04464697385849939,0.03478858137200307,1062/9787/10403/7272,4
M4,GO:0048706,embryonic skeletal system development,4/85,135/18805,0.02962962962962963,6.555119825708061,4.364854973558456,0.0032825778647706865,0.04464697385849939,0.03478858137200307,1750/3231/4087/7020,4
M4,GO:0006857,oligopeptide transport,2/85,19/18805,0.10526315789473684,23.287925696594428,6.549542349193743,0.003284503064403322,0.04464697385849939,0.03478858137200307,10257/760,2
M4,GO:0048486,parasympathetic nervous system development,2/85,19/18805,0.10526315789473684,23.287925696594428,6.549542349193743,0.003284503064403322,0.04464697385849939,0.03478858137200307,10371/7020,2
M4,GO:0031100,animal organ regeneration,3/85,66/18805,0.045454545454545456,10.056149732620321,4.966197861022011,0.003321793502972064,0.04464935848128931,0.034790439451886195,558/983/3936,3
M4,GO:0071384,cellular response to corticosteroid stimulus,3/85,66/18805,0.045454545454545456,10.056149732620321,4.966197861022011,0.003321793502972064,0.04464935848128931,0.034790439451886195,1545/54541/6781,3
M4,GO:0030098,lymphocyte differentiation,7/85,432/18805,0.016203703703703703,3.584831154684096,3.6623991737172954,0.0034063006499069318,0.04553088535375599,0.03547731846482015,558/7855/3398/3815/10125/864/6422,7
M4,GO:0007159,leukocyte cell-cell adhesion,7/85,433/18805,0.016166281755196306,3.5765520988996067,3.654991069979693,0.003449818794496777,0.04557277897556726,0.035509961655285166,857/960/3037/4254/5320/10125/864,7
M4,GO:0007093,mitotic cell cycle checkpoint signaling,4/85,137/18805,0.029197080291970802,6.459424645770717,4.321553813562767,0.003460135433451331,0.04557277897556726,0.035509961655285166,983/1063/10403/7272,4
M4,GO:0070301,cellular response to hydrogen peroxide,3/85,67/18805,0.04477611940298507,9.906057945566285,4.920882129128173,0.003466258750011974,0.04557277897556726,0.035509961655285166,558/983/1545,3
M4,GO:0045619,regulation of lymphocyte differentiation,5/85,225/18805,0.022222222222222223,4.916339869281046,3.9822675969550563,0.003541411831458768,0.04605749657562052,0.03588764991082826,558/3398/10125/864/6422,5
M4,GO:1901654,response to ketone,5/85,225/18805,0.022222222222222223,4.916339869281046,3.9822675969550563,0.003541411831458768,0.04605749657562052,0.03588764991082826,857/1545/54541/10631/6422,5
M4,GO:0035019,somatic stem cell population maintenance,3/85,68/18805,0.04411764705882353,9.76038062283737,4.876509400731696,0.0036145174300024696,0.04656849832017988,0.036285818571221234,1045/3815/6422,3
M4,GO:0051546,keratinocyte migration,2/85,20/18805,0.1,22.123529411764707,6.368799015752527,0.0036387687797979295,0.04656849832017988,0.036285818571221234,3037/3868,2
M4,GO:0097254,renal tubular secretion,2/85,20/18805,0.1,22.123529411764707,6.368799015752527,0.0036387687797979295,0.04656849832017988,0.036285818571221234,9429/6781,2
M4,GO:0050866,negative regulation of cell activation,5/85,227/18805,0.022026431718061675,4.873024099507645,3.9559000539530844,0.003677269846748989,0.046812228842741097,0.03647573153472542,558/3398/5320/864/6422,5
M4,GO:0042886,amide transport,6/85,328/18805,0.018292682926829267,4.046987087517934,3.751228058136573,0.003707852927046951,0.04695312706565771,0.03658551835496189,19/10257/9429/760/6422/4087,6
M4,GO:0035567,non-canonical Wnt signaling pathway,3/85,69/18805,0.043478260869565216,9.618925831202045,4.833045813090945,0.0037666003011285845,0.04744733154196531,0.03697059871209705,11211/7855/6422,3
M4,GO:0036293,response to decreased oxygen levels,6/85,330/18805,0.01818181818181818,4.022459893048128,3.7325613521591965,0.0038193657718011403,0.04786142732788304,0.037293258988913544,857/54541/4512/10631/6422/6781,6
M4,GO:0060070,canonical Wnt signaling pathway,6/85,333/18805,0.018018018018018018,3.98622151563328,3.704834727829315,0.003991288707332611,0.04973266963112211,0.03875131671392942,259266/857/11211/7855/26585/6422,6
M4,GO:0038166,angiotensin-activated signaling pathway,2/85,21/18805,0.09523809523809523,21.07002801120448,6.200764651489436,0.004010032380896795,0.04973266963112211,0.03875131671392942,760/857,2
M5,GO:2000035,regulation of stem cell division,3/69,13/18805,0.23076923076923078,62.89297658862876,13.546832828788771,1.3170621668647652e-5,0.018125515698347534,0.01615041798620006,4300/4674/6423,3
M5,GO:0030901,midbrain development,5/69,93/18805,0.053763440860215055,14.652485585164406,8.009480055906801,2.3233867310326262e-5,0.018125515698347534,0.01615041798620006,2247/9118/5015/5354/6423,5
M5,GO:0048863,stem cell differentiation,7/69,256/18805,0.02734375,7.45216259057971,6.307776003433053,4.19579672324756e-5,0.018125515698347534,0.01615041798620006,1021/4072/9965/2247/4300/57556/6423,7
M5,GO:0007409,axonogenesis,9/69,459/18805,0.0196078431372549,5.343847684001137,5.717701311080409,4.3993970141620226e-5,0.018125515698347534,0.01615041798620006,214/999/9201/3676/4131/4747/4753/5015/57556,9
M5,GO:0050673,epithelial cell proliferation,9/69,488/18805,0.018442622950819672,5.02628296507484,5.468878307908438,7.053678711640313e-5,0.023248925033566473,0.020715540637343658,1021/1030/2247/3481/3488/3676/6423/6489/79805,9
M5,GO:0050678,regulation of epithelial cell proliferation,8/69,410/18805,0.01951219512195122,5.317780134323082,5.364308967265199,1.247264559972009e-4,0.03056558289564387,0.02723491833126163,1021/1030/2247/3481/3676/6423/6489/79805,8
M5,GO:1905564,positive regulation of vascular endothelial cell proliferation,3/69,27/18805,0.1111111111111111,30.281803542673106,9.23987859634624,1.2982953899848732e-4,0.03056558289564387,0.02723491833126163,2247/3481/3676,3
M5,GO:0060560,developmental growth involved in morphogenesis,6/69,238/18805,0.025210084033613446,6.870661308001462,5.531155437166032,2.3771101343732752e-4,0.042974578205603846,0.03829173262443623,214/999/9201/3676/4131/6423,6
M5,GO:0099170,postsynaptic modulation of chemical synaptic transmission,3/69,33/18805,0.09090909090909091,24.776021080368906,8.29568211962688,2.3838416753186922e-4,0.042974578205603846,0.03829173262443623,999/9118/4747,3
M5,GO:0017145,stem cell division,3/69,34/18805,0.08823529411764706,24.047314578005118,8.162577374921813,2.6076807163594564e-4,0.042974578205603846,0.03829173262443623,4300/4674/6423,3
M6,GO:0050714,positive regulation of protein secretion,4/22,150/18805,0.02666666666666667,22.793939393939397,9.171444115319074,2.5438464004401158e-5,0.01573921953484517,0.010516313164379565,2151/3479/94121/7099,4
M6,GO:0014911,positive regulation of smooth muscle cell migration,3/22,51/18805,0.058823529411764705,50.280748663101605,12.060613818424187,2.7906417614973707e-5,0.01573921953484517,0.010516313164379565,538/3479/7099,3
M6,GO:0003376,sphingosine-1-phosphate receptor signaling pathway,2/22,15/18805,0.13333333333333333,113.96969696969698,14.979529952078032,1.3592644405344492e-4,0.026948678656920137,0.0180060226935002,5294/1901,2
M6,GO:0042060,wound healing,5/22,450/18805,0.011111111111111112,9.497474747474747,6.244144251380555,1.443170713488614e-4,0.026948678656920137,0.0180060226935002,2151/3479/5294/94121/7099,5
M6,GO:0014910,regulation of smooth muscle cell migration,3/22,94/18805,0.031914893617021274,27.279980657640234,8.741670872052612,1.7386652724884702e-4,0.026948678656920137,0.0180060226935002,538/3479/7099,3
M6,GO:0090520,sphingolipid mediated signaling pathway,2/22,18/18805,0.1111111111111111,94.97474747474747,13.651258315281913,1.9764348831763075e-4,0.026948678656920137,0.0180060226935002,5294/1901,2
M6,GO:0051222,positive regulation of protein transport,4/22,257/18805,0.01556420233463035,13.303855677396534,6.796936753094111,2.0534986162721406e-4,0.026948678656920137,0.0180060226935002,2151/3479/94121/7099,4
M6,GO:0014909,smooth muscle cell migration,3/22,101/18805,0.0297029702970297,25.389288928892885,8.41097923936263,2.150160531137245e-4,0.026948678656920137,0.0180060226935002,538/3479/7099,3
M6,GO:0048661,positive regulation of smooth muscle cell proliferation,3/22,101/18805,0.0297029702970297,25.389288928892885,8.41097923936263,2.150160531137245e-4,0.026948678656920137,0.0180060226935002,3479/1901/7099,3
M6,GO:0050708,regulation of protein secretion,4/22,273/18805,0.014652014652014652,12.524142524142524,6.564214753829296,2.5862605241044927e-4,0.029173018711898677,0.019492237213250704,2151/3479/94121/7099,4
M6,GO:0014812,muscle cell migration,3/22,115/18805,0.02608695652173913,22.298418972332016,7.840533557189897,3.15202643124131e-4,0.03075050023619645,0.02054624689167288,538/3479/7099,3
M6,GO:1903532,positive regulation of secretion by cell,4/22,297/18805,0.013468013468013467,11.512090602999693,6.249446536357111,3.5629845278775885e-4,0.03075050023619645,0.02054624689167288,2151/3479/94121/7099,4
M6,GO:0046651,lymphocyte proliferation,4/22,300/18805,0.013333333333333334,11.396969696969698,6.212649365439184,3.701349109624389e-4,0.03075050023619645,0.02054624689167288,3479/4352/5294/7099,4
M6,GO:0036120,cellular response to platelet-derived growth factor stimulus,2/22,25/18805,0.08,68.38181818181819,11.537691390036617,3.8561849272127405e-4,0.03075050023619645,0.02054624689167288,538/7099,2
M6,GO:0032943,mononuclear cell proliferation,4/22,308/18805,0.012987012987012988,11.10094451003542,6.11703094728735,4.0891622654516555e-4,0.03075050023619645,0.02054624689167288,3479/4352/5294/7099,4
M6,GO:0036119,response to platelet-derived growth factor,2/22,27/18805,0.07407407407407407,63.31649831649831,11.089558050118494,4.505347409418768e-4,0.03171876861393127,0.02119320485962559,538/7099,2
M6,GO:0051047,positive regulation of secretion,4/22,321/18805,0.012461059190031152,10.65137354856981,5.968945913877955,4.780310872666946e-4,0.03171876861393127,0.02119320485962559,2151/3479/94121/7099,4
M6,GO:1904951,positive regulation of establishment of protein localization,4/22,331/18805,0.012084592145015106,10.32957978577314,5.860701371894172,5.366061780367107e-4,0.033286139346159246,0.022240458913633836,2151/3479/94121/7099,4
M6,GO:0030168,platelet activation,3/22,140/18805,0.02142857142857143,18.316558441558442,7.038264537824802,5.606707868590653e-4,0.033286139346159246,0.022240458913633836,2151/5294/7099,3
M6,GO:0070661,leukocyte proliferation,4/22,344/18805,0.011627906976744186,9.939217758985201,5.726708922865625,6.202052514216116e-4,0.034714588125207994,0.02319489090859362,3479/4352/5294/7099,4
M6,GO:0050671,positive regulation of lymphocyte proliferation,3/22,147/18805,0.02040816326530612,17.444341372912803,6.850094917299564,6.462822257352552e-4,0.034714588125207994,0.02319489090859362,3479/4352/7099,3
M6,GO:0032946,positive regulation of mononuclear cell proliferation,3/22,150/18805,0.02,17.095454545454547,6.773376726712634,6.853883956505613e-4,0.035141732286083326,0.02348029144908143,3479/4352/7099,3
M6,GO:0009306,protein secretion,4/22,372/18805,0.010752688172043012,9.191104594330401,5.460971529894665,8.311787364330894e-4,0.04025313838390759,0.026895527326313763,2151/3479/94121/7099,4
M6,GO:0035592,establishment of protein localization to extracellular region,4/22,375/18805,0.010666666666666666,9.117575757575757,5.434170982244377,8.564497528490975e-4,0.04025313838390759,0.026895527326313763,2151/3479/94121/7099,4
M6,GO:0071692,protein localization to extracellular region,4/22,383/18805,0.010443864229765013,8.92713031094232,5.3641507923860585,9.264995020006332e-4,0.04062000442263551,0.02714065245110771,2151/3479/94121/7099,4
